size,stones,score_komi,score_neural,winrate_komi
9,BA2 WB5,-0.5,-0.480236364,0.020216593000000005
9,BA2 WB6,0.5,0.346871764,0.019423734000000026
9,BA2 WB7,1.0,0.787257306,0.011051798999999973
9,BA2 WB8,3.0,2.62251122,0.05018003300000001
9,BA2 WB9,6.5,6.27009321,0.052034415
9,BA2 WC1,6.0,5.64667131,0.040109616999999986
9,BA2 WC2,0.5,0.245590241,0.052115350000000005
9,BA2 WC3,-0.5,-0.495479637,0.04593097800000001
9,BA2 WC4,-2.0,-1.14955933,0.038166334000000024
9,BA2 WC5,-2.0,-1.574742,0.011249854999999975
9,BA2 WC6,-2.0,-1.58992482,0.02091185499999998
9,BA2 WC7,-1.5,-0.789009533,0.015306496999999974
9,BA2 WC8,1.0,0.858093098,0.010802438999999997
9,BA2 WC9,6.0,5.7611423,0.02423747399999998
9,BA2 WD1,5.5,5.21905802,0.023747698999999955
9,BA2 WD2,0.0,0.0803925469,0.006851947999999997
9,BA2 WD3,-2.0,-1.38053631,0.017041324999999996
9,BA2 WD4,-2.0,-1.27780917,0.04422677600000002
9,BA2 WD5,-2.0,-1.70047142,0.03697641600000001
9,BA2 WD6,-2.5,-1.831118,0.006375010999999986
9,BA2 WD7,-2.0,-1.5350838,0.02870927299999998
9,BA2 WD8,0.0,0.0119581195,0.014745856000000002
9,BA2 WD9,5.0,4.97260652,0.03915414699999997
9,BA2 WE1,5.0,4.80031281,0.009836489999999976
9,BA2 WE2,-0.5,-0.289293202,0.0028169030000000372
9,BA2 WE3,-2.0,-1.51859955,0.02763123099999998
9,BA2 WE4,-2.0,-1.52241638,0.013869147000000026
9,BA2 WE5,-2.0,-1.7100446,0.03483372699999998
9,BA2 WE6,-2.5,-2.08198082,0.03760322799999999
9,BA2 WE7,-1.5,-0.99284818,0.03754724199999998
9,BA2 WE8,-0.5,-0.55554211,0.040995473000000004
9,BA2 WE9,5.0,4.78293,0.03871719100000004
9,BA2 WF1,5.0,5.01761007,0.03337606500000001
9,BA2 WF2,0.0,0.301583119,0.06696210800000002
9,BA2 WF3,-2.0,-1.51723132,0.013498769999999993
9,BA2 WF4,-2.5,-1.86156071,0.006779647
9,BA2 WF5,-2.5,-2.23239447,0.013867385999999982
9,BA2 WF6,-2.5,-2.50822379,0.03634426499999999
9,BA2 WF7,-2.0,-1.54513508,0.008008378999999954
9,BA2 WF8,0.0,0.177647106,0.03284807599999995
9,BA2 WF9,5.5,5.04994439,0.004778206999999979
9,BA2 WG1,6.0,5.84677672,0.037302842
9,BA2 WG2,1.0,0.734291658,0.030233163000000007
9,BA2 WG3,-1.5,-0.852892643,0.022618311999999974
9,BA2 WG4,-2.0,-1.34227139,0.0022625949999999784
9,BA2 WG5,-2.0,-1.22572665,0.023024707000000033
9,BA2 WG6,-2.0,-1.58478789,0.022201308999999947
9,BA2 WG7,0.0,-0.0413201025,0.024600626999999986
9,BA2 WG8,1.5,0.762328902,0.031294761999999976
9,BA2 WG9,6.0,5.91921124,0.026036338000000048
9,BA2 WH1,6.5,6.28085554,0.059164663000000006
9,BA2 WH2,3.0,2.58383807,0.01680383799999996
9,BA2 WH3,1.0,0.827026346,0.040918184999999996
9,BA2 WH4,0.0,0.139738468,0.019805642999999984
9,BA2 WH5,-1.0,-0.40402758,0.04525288999999999
9,BA2 WH6,0.5,0.409218346,0.009688260000000004
9,BA2 WH7,1.0,0.758276157,0.03735993100000001
9,BA2 WH8,3.0,2.36787397,0.04263407899999999
9,BA2 WH9,6.0,6.15493948,0.051063737
9,BA2 WJ1,10.5,10.4103844,0.026741353999999995
9,BA2 WJ2,6.5,6.33068548,0.0041978790000000155
9,BA2 WJ3,6.0,5.71888051,0.0011667479999999952
9,BA2 WJ4,5.0,4.9164744,0.02798795899999995
9,BA2 WJ5,5.0,4.67433996,0.020352833999999986
9,BA2 WJ6,5.0,5.00918553,0.04354125600000003
9,BA2 WJ7,6.0,5.84932855,0.01618604899999998
9,BA2 WJ8,6.0,6.02974524,0.016128841000000005
9,BA2 WJ9,11.0,10.5079928,0.019834626999999994
9,BA3 BA4,2.0,1.68385304,0.04717288200000003
9,BA3 BA5,3.0,3.26250618,0.024558484000000047
9,BA3 BA6,3.0,2.99153106,0.059192456000000004
9,BA3 BA7,2.0,1.95961763,0.038361546999999996
9,BA3 BB2,3.5,3.8004204,0.01632829899999999
9,BA3 BB3,4.5,4.2841583,0.042451691999999985
9,BA3 BB4,6.0,6.69180145,0.04263414300000001
9,BA3 BB5,7.0,8.00163681,0.033327789
9,BA3 BB6,7.0,8.17166157,0.05228515300000003
9,BA3 BB7,6.0,6.92887164,0.016651005000000052
9,BA3 BB8,4.5,5.03878215,0.0014263350000000008
9,BA3 BC1,1.5,1.24706779,0.040395561999999996
9,BA3 BC2,5.5,5.79800064,0.009810717000000024
9,BA3 BC3,8.0,8.38993379,0.025492815999999974
9,BA3 BC4,8.0,8.76312843,0.022370244999999955
9,BA3 BC5,9.0,9.32596679,0.03310528699999998
9,BA3 BC6,9.5,10.0027987,0.020612220000000014
9,BA3 BC7,8.5,8.9786939,0.02989082599999998
9,BA3 BC8,6.0,6.53230394,0.04404853600000003
9,BA3 BC9,1.5,1.92974627,0.06005343399999996
9,BA3 BD1,2.0,2.0190012,0.01963166500000002
9,BA3 BD2,7.0,7.52788683,0.035256200000000015
9,BA3 BD3,8.5,9.28059945,0.019552098000000018
9,BA3 BD4,9.5,9.99944286,0.010260187999999948
9,BA3 BD5,9.5,9.92401952,0.019991972999999996
9,BA3 BD6,10.5,10.8010596,0.025274214000000017
9,BA3 BD7,9.0,9.63532105,0.014832740000000011
9,BA3 BD8,7.0,7.7761985,0.018633756
9,BA3 BD9,2.5,2.49056114,0.0025908780000000187
9,BA3 BE1,2.5,2.72123537,0.04169480000000003
9,BA3 BE2,7.0,8.36436226,0.04674643199999995
9,BA3 BE3,9.0,9.58336469,0.03601681400000001
9,BA3 BE4,10.0,10.2276747,0.0077074540000000025
9,BA3 BE5,10.5,11.0178335,0.001963484999999987
9,BA3 BE6,10.5,11.1104909,0.027042769999999994
9,BA3 BE7,9.5,9.94113989,0.01989951000000001
9,BA3 BE8,7.5,8.36351793,0.020437065999999948
9,BA3 BE9,3.0,3.09360686,0.001451525000000009
9,BA3 BF1,2.5,2.44219064,0.044644340999999976
9,BA3 BF2,7.0,7.82367283,0.016722667000000024
9,BA3 BF3,9.0,9.66928617,0.02471099099999996
9,BA3 BF4,9.5,10.3478307,0.05347310800000005
9,BA3 BF5,10.0,10.432748,0.03614241600000001
9,BA3 BF6,11.0,10.9201151,0.03385745800000001
9,BA3 BF7,9.5,10.0814842,0.01583574099999996
9,BA3 BF8,7.5,8.12862362,0.048017735000000006
9,BA3 BF9,2.5,2.7048931,0.008685100999999973
9,BA3 BG2,6.0,6.57421015,0.020019400999999992
9,BA3 BG3,8.0,8.94232209,0.0003051769999999898
9,BA3 BG4,9.0,9.72604408,0.024900959
9,BA3 BG5,9.5,10.3746168,0.011345881999999974
9,BA3 BG6,10.0,10.4074648,0.08581375600000002
9,BA3 BG7,8.5,9.0763607,0.032597243
9,BA3 BG8,6.5,6.92436955,0.024876251999999988
9,BA3 BG9,1.5,1.65903227,0.04634687599999998
9,BA3 BH2,4.0,4.50416531,0.040676343999999975
9,BA3 BH3,6.0,6.31802807,0.009311760000000002
9,BA3 BH4,7.5,8.19234321,0.0028434179999999865
9,BA3 BH5,8.0,8.68863693,0.032349844000000016
9,BA3 BH6,7.5,8.47740855,0.02998249399999997
9,BA3 BH7,6.5,7.38885083,0.024782229000000044
9,BA3 BH8,5.0,5.28689242,0.041800795
